year,state,state_code,office,candidate,party,percentage,winner,incumbent
2026,District of Columbia,DC,attorney general,Manuel Rivera,Republican,,False,False
2026,District of Columbia,DC,attorney general,Brian Schwalb,Democratic,,False,True
2026,Guam,GU,attorney general,Tom Fisher,Nonpartisan,,False,False
2026,Guam,GU,attorney general,Douglas Moylan,Nonpartisan,,False,True
2026,Northern Mariana Islands,MP,attorney general,Michael Evangelista,Nonpartisan,,False,False
2026,Northern Mariana Islands,MP,attorney general,Jonathan Glass,Nonpartisan,,False,False
2026,Northern Mariana Islands,MP,attorney general,Joaquin Torres,Nonpartisan,,False,False
2026,Alabama,AL,secretary of state,Caroleene Dobson,Republican,,False,False
2026,Alabama,AL,secretary of state,Wayne Rogers,Democratic,,False,False
2026,Arizona,AZ,secretary of state,Adrian Fontes,Democratic,,False,True
2026,Arizona,AZ,secretary of state,Alexander Kolodin,Republican,,False,False
2026,Arkansas,AR,secretary of state,Kelly Grappe,Democratic,,False,False
2026,Arkansas,AR,secretary of state,Kim Hammer,Republican,,False,False
2026,Arkansas,AR,secretary of state,Michael Pakko,Libertarian,,False,False
2026,California,CA,secretary of state,Don Wagner,Republican,,False,False
2026,California,CA,secretary of state,Shirley Weber,Democratic,,False,True
2026,Colorado,CO,secretary of state,Amanda Gonzalez,Democratic,,False,False
2026,Colorado,CO,secretary of state,James Wiley,Republican,,False,False
2026,Connecticut,CT,secretary of state,Peter Lumaj,Republican,,False,False
2026,Connecticut,CT,secretary of state,Stephanie Thomas,Democratic,,False,True
2026,Georgia,GA,secretary of state,Penny Reynolds,Democratic,,False,False
2026,Georgia,GA,secretary of state,Tim Fleming,Republican,,False,False
2026,Idaho,ID,secretary of state,Shawn Keenan,Democratic,,False,False
2026,Idaho,ID,secretary of state,Phil McGrane,Republican,,False,True
2026,Illinois,IL,secretary of state,Alexi Giannoulias,Democratic,,False,True
2026,Illinois,IL,secretary of state,Diane Harris,Republican,,False,False
2026,Indiana,IN,secretary of state,Beau Bayh,Democratic,,False,False
2026,Indiana,IN,secretary of state,Max Engling,Republican,,False,False
2026,Indiana,IN,secretary of state,Lauri Shillings,Libertarian,,False,False
2026,Indiana,IN,secretary of state,Greg Ballard,Independent,,False,False
2026,Iowa,IA,secretary of state,Paul Pate,Republican,,False,True
2026,Iowa,IA,secretary of state,Ryan Peterman,Democratic,,False,False
2026,Kansas,KS,secretary of state,Jennifer Day,Democratic,,False,False
2026,Kansas,KS,secretary of state,Pat Proctor,Republican,,False,False
2026,Massachusetts,MA,secretary of state,William F. Galvin,Democratic,,False,True
2026,Massachusetts,MA,secretary of state,Anne Brensley,Republican,,False,False
2026,Michigan,MI,secretary of state,Anthony Forlini,Republican,,False,False
2026,Michigan,MI,secretary of state,Garlin Gilchrist,Democratic,,False,False
2026,Minnesota,MN,secretary of state,Tad Jude,Republican,,False,False
2026,Minnesota,MN,secretary of state,Steve Simon,Democratic,,False,True
2026,Nebraska,NE,secretary of state,Scott Petersen,Republican,,False,False
2026,Nebraska,NE,secretary of state,Sarah Slattery,Democratic,,False,False
2026,Nevada,NV,secretary of state,Jim Marchant,Republican,,False,False
2026,Nevada,NV,secretary of state,Brad Lee Barnhill,Independent,,False,False
2026,Nevada,NV,secretary of state,Cisco Aguilar,Democratic,,False,True
2026,Nevada,NV,secretary of state,John T. Kennedy,Libertarian,,False,False
2026,New Mexico,NM,secretary of state,Amanda López Askin,Democratic,,False,False
2026,New Mexico,NM,secretary of state,Ramona Goolsby,Republican,,False,False
2026,North Dakota,ND,secretary of state,Ryan Braunberger,North Dakota Democratic-npl,,False,False
2026,North Dakota,ND,secretary of state,Michael Howe,Republican,,False,True
2026,Ohio,OH,secretary of state,Allison Russo,Democratic,,False,False
2026,Ohio,OH,secretary of state,Robert Sprague,Republican,,False,False
2026,Ohio,OH,secretary of state,Tom Pruss,Libertarian,,False,False
2026,Rhode Island,RI,secretary of state,Gregg Amore,Democratic,,False,True
2026,South Carolina,SC,secretary of state,Jason Belton,Democratic,,False,False
2026,South Carolina,SC,secretary of state,Mark Hammond,Republican,,False,True
